NTX-3_owl_airfoil_6_fixed
 1.0000    0.0000
 0.9840    0.0074
 0.9674    0.0144
 0.9503    0.0209
 0.9327    0.0270
 0.9146    0.0328
 0.8961    0.0383
 0.8770    0.0434
 0.8573    0.0483
 0.8371    0.0529
 0.8162    0.0572
 0.7944    0.0613
 0.7717    0.0650
 0.7480    0.0686
 0.7231    0.0719
 0.6969    0.0750
 0.6696    0.0779
 0.6412    0.0807
 0.6117    0.0832
 0.5815    0.0857
 0.5508    0.0879
 0.5197    0.0900
 0.4887    0.0918
 0.4581    0.0935
 0.4280    0.0949
 0.3988    0.0961
 0.3706    0.0970
 0.3437    0.0977
 0.3182    0.0980
 0.2940    0.0981
 0.2711    0.0977
 0.2495    0.0971
 0.2290    0.0961
 0.2095    0.0947
 0.1910    0.0929
 0.1733    0.0907
 0.1563    0.0880
 0.1400    0.0850
 0.1245    0.0815
 0.1097    0.0776
 0.0956    0.0733
 0.0824    0.0686
 0.0700    0.0637
 0.0584    0.0585
 0.0476    0.0530
 0.0374    0.0470
 0.0273    0.0400
 0.0175    0.0315
 0.0086    0.0217
 0.0023    0.0110
 0.0000    0.0000
 0.0000    0.0000
 0.0006    -0.0029
 0.0030    -0.0040
 0.0075    -0.0038
 0.0144    -0.0025
 0.0233    -0.0006
 0.0337    0.0018
 0.0453    0.0046
 0.0577    0.0077
 0.0711    0.0110
 0.0855    0.0144
 0.1011    0.0178
 0.1178    0.0213
 0.1356    0.0247
 0.1542    0.0281
 0.1736    0.0313
 0.1935    0.0343
 0.2138    0.0371
 0.2344    0.0397
 0.2552    0.0420
 0.2764    0.0441
 0.2981    0.0460
 0.3203    0.0477
 0.3433    0.0491
 0.3672    0.0503
 0.3920    0.0513
 0.4176    0.0522
 0.4440    0.0528
 0.4711    0.0533
 0.4986    0.0537
 0.5263    0.0538
 0.5540    0.0538
 0.5814    0.0536
 0.6083    0.0532
 0.6346    0.0527
 0.6602    0.0519
 0.6850    0.0509
 0.7090    0.0497
 0.7324    0.0483
 0.7552    0.0466
 0.7775    0.0447
 0.7995    0.0425
 0.8214    0.0399
 0.8432    0.0369
 0.8650    0.0335
 0.8870    0.0296
 0.9091    0.0251
 0.9315    0.0199
 0.9540    0.0141
 0.9769    0.0074
 1.0000    0.0000
